,tweet_id,timestamp,source,expanded_urls,name,dog_stage,dog_rating,jpg_url,img_num,dog_type,conf,retweet_count,favorite_count
300,818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",Autumn,None,11,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,3014,13671
301,817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817827839487737858/video/1,Buddy,None,13,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,31314,57622
302,817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817777686764523521/video/1,Dido,doggo,13,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,3084,11901
303,817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",Eugene,None,12,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,3505,13105
304,817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817423860136083457/video/1,Ken,None,13,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed,0.201358,17504,38260
305,817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",Strudel,None,11,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,1131,6267
306,817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817171292965273600/photo/1,Tebow,None,13,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,2326,9690
307,817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817120970343411712/photo/1,None,None,13,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,3011,13367
308,817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/817056546584727552/photo/1,Chloe,None,11,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,1927,9517
309,816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/816816676327063552/photo/1,Timber,None,12,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,2361,11071
310,816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",Binky,None,12,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,2545,10905
311,816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/816336735214911488/photo/1,Dudley,None,11,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,0.91933,2269,9564
312,816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",Comet,None,12,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,2500,9927
313,815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",Jack,None,11,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,1207,5545
314,815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/815966073409433600/video/1,None,pupper,13,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506312,9907,25057
315,815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",Akumi,None,11,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.5489069999999999,2625,10937
316,815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/815639385530101762/photo/1,Titan,None,12,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.8179529999999999,1918,9161
317,814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814986499976527872/photo/1,Cooper,pupper,11,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,1505,8485
318,814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",Olivia,None,12,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,0.650814,3130,12511
319,814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814530161257443328/photo/1,Alf,None,12,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,0.626913,2156,9629
320,814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/814153002265309185/photo/1,Oshie,None,12,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever,0.490068,10080,32000
321,813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813910438903693312/photo/1,Chubbs,doggo,11,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,0.6993550000000001,2194,10342
322,813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",Gary,None,14,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,0.709146,16267,40402
323,813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813800681631023104/photo/1,Sky,None,12,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,2060,9300
324,813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",Atlas,None,13,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,8476,20783
325,813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813202720496779264/photo/1,None,doggo,11,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel,0.701852,2090,10192
326,813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813187593374461952/photo/1,None,None,13,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever,0.888181,5096,22085
327,813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813172488309972993/photo/1,Eleanor,None,12,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,golden_retriever,0.0261931,2236,10384
328,813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",Layla,None,12,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke,0.07056710000000001,2557,8588
329,813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",None,None,13,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,2728,9361
330,813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",None,doggo,11,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432416,3652,13242
331,813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813112105746448384/photo/1,Toby,None,12,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke,0.140682,3225,11515
332,813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813096984823349248/photo/1,Rocky,doggo,11,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,4207,11694
333,813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",Baron,None,11,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,3220,10989
334,813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813066809284972545/photo/1,Tyr,None,12,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier,0.7764,2276,8865
335,813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/813051746834595840/photo/1,Bauer,None,13,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever,0.914804,8503,23337
336,812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",Swagger,None,10,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff,0.989316,2191,8380
337,812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/812709060537683968/photo/1,Brandi,None,12,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,0.326873,1665,7373
338,812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/812466873996607488/photo/1,Mary,None,12,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great_Dane,0.0782055,2231,8900
339,812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",Moe,None,13,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever,0.7848729999999999,4252,15224
340,811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811985624773361665/photo/1,Ted,None,11,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier,0.6105729999999999,1647,8102
341,811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811744202451197953/photo/1,Halo,None,13,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,0.386082,1884,8429
342,811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811627233043480576/photo/1,Augie,None,10,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,0.39628,3650,14265
343,811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/811386762094317568/photo/1,Craig,pupper,11,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,7444,23302
344,810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",Hunter,None,11,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,0.8208040000000001,2090,10093
345,810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/810657578271330305/photo/1,Pavlov,None,11,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,0.753521,3057,12192
346,810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",Phil,None,13,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,13369,39640
347,810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/810254108431155201/photo/1,Gus,None,12,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,0.292556,3901,16380
348,809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809920764300447744/photo/1,None,None,10,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,4521,17250
349,809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809448704142938112/photo/1,None,None,12,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,1696,7727
350,809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",Kyro,None,12,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,6554,22246
351,809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/809084759137812480/photo/1,Wallace,None,11,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,4046,14685
352,808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808838249661788160/photo/1,Ito,None,13,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,3536,11271
353,808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808733504066486276/photo/1,None,pupper,12,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,toy_poodle,0.0369271,2509,8784
354,808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",Koda,None,12,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,3007,12595
355,808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/808106460588765185/photo/1,None,doggo,12,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,2525,9701
356,808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",Cooper,None,12,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,4098,14015
357,807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",Ollie,pupper,14,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,4288,16236
358,807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/807106840509214720/video/1,Stephan,None,13,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,56625,107015
359,807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/807010152071229440/photo/1,Lennon,None,12,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,4418,14514
360,806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",None,None,13,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,cocker_spaniel,0.0464032,37911,75639
361,806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/806542213899489280/photo/1,Waffles,None,11,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,2752,11363
362,806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/806219024703037440/photo/1,None,None,11,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,1388,7145
363,805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805932879469572096/photo/1,Major,None,12,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,2209,9178
364,805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805826884734976000/video/1,Duke,None,12,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.248926,2132,7335
365,805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",Zeke,None,13,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,1905,6368
366,805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/805207613751304193/photo/1,Shooter,None,12,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,1972,8680
367,804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/804738756058218496/photo/1,Django,None,12,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.91579,4480,15326
368,803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",Diogi,puppo,12,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,3220,11203
369,803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/803638050916102144/video/1,None,pupper,13,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,0.372776,4828,12270
370,803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/803276597545603072/photo/1,Winston,None,11,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,2887,11207
371,802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/802952499103731712/photo/1,Marley,None,12,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,2336,10085
372,802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/802572683846291456/photo/1,Winnie,None,12,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,2926,9959
373,802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",Loki,puppo,12,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,0.482498,3040,10132
374,801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/801958328846974976/photo/1,Ronnie,None,12,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,0.327887,1992,8608
375,801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/801538201127157760/photo/1,Wallace,None,12,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,2391,9141
376,801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/801167903437357056/photo/1,Milo,None,13,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,6961,27386
377,801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",Bones,doggo,12,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,2429,8992
378,800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",Mauve,None,12,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,3214,11701
379,800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/800513324630806528/photo/1,Chef,None,11,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,3495,14685
380,800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",Doc,floofer,12,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,3265,12456
381,800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",Peaches,None,13,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,2980,17092
382,799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",Sobe,doggo,13,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,2506,9390
383,799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/799422933579902976/photo/1,Longfellow,None,12,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,2213,8965
384,799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",Jeffrey,None,11,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,3227,11065
385,799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",Mister,None,11,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,0.334436,2863,9058
386,798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,None,12,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,0.703224,5203,14712
387,798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/798925684722855936/photo/1,Shadow,None,11,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,0.539463,1663,8246
388,798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/798209839306514432/photo/1,Cooper,None,13,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,2954,11548
389,797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",None,pupper,12,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,0.489845,3652,13018
390,797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",Cassie,None,12,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,5656,16198
391,797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,None,12,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,7726,22328
